filename,category,TRIG_SIG,class
GRB_bn081008832,other,0.0,GRB
GRB_bn150528656,other,0.0,GRB
TGF_bn110312176,other,0.0,TGF
GRB_bn190324947,test,4.5,GRB
GRB_bn120915000,train,6.6,GRB
SGR_bn210910051,test,10.9,SGR
GRB_bn190425089,train,4.5,GRB
GRB_bn240305409,train,4.9,GRB
SFLARE_bn120511151,train,5.9,SFLARE
SGR_bn150403723,test,9.4,SGR
SFLARE_bn131028624,train,6.1,SFLARE
SFLARE_bn230318300,train,6.1,SFLARE
SGR_bn210912873,train,5.9,SGR
TGF_bn100829230,test,5.9,TGF
TGF_bn190930439,train,5.4,TGF
SFLARE_bn131222340,test,5.0,SFLARE
SGR_bn220626269,train,29.5,SGR
TGF_bn151005404,test,5.7,TGF
TGF_bn121214906,train,5.9,TGF
TGF_bn161013188,train,7.7,TGF
SFLARE_bn141021519,train,6.7,SFLARE
GRB_bn151218857,train,5.4,GRB
SFLARE_bn140214691,train,5.7,SFLARE
GRB_bn240317454,test,5.3,GRB
SFLARE_bn231220792,train,5.6,SFLARE
GRB_bn150423285,other,0.0,GRB
GRB_bn151021791,other,0.0,GRB
TGF_bn221006771,other,0.0,TGF
GRB_bn120801920,train,5.0,GRB
TGF_bn181110809,train,5.0,TGF
GRB_bn181010247,other,0.0,GRB
SFLARE_bn130113358,test,5.6,SFLARE
TGF_bn150407821,train,5.1,TGF
TGF_bn220704026,train,5.7,TGF
TGF_bn140917673,other,0.0,TGF
GRB_bn130905377,other,0.0,GRB
SFLARE_bn120906174,train,5.5,SFLARE
SFLARE_bn140104796,train,4.6,SFLARE
TGF_bn121023616,train,5.8,TGF
GRB_bn150203545,test,4.8,GRB
TGF_bn220418286,train,7.0,TGF
GRB_bn130617564,train,5.0,GRB
GRB_bn180807097,other,0.0,GRB
SFLARE_bn110306748,train,7.1,SFLARE
TGF_bn180815065,train,6.8,TGF
GRB_bn100805845,other,0.0,GRB
GRB_bn091120191,other,0.0,GRB
GRB_bn090307167,train,5.7,GRB
GRB_bn080717543,test,0.0,GRB
SGR_bn111220138,train,9.7,SGR
SFLARE_bn150507829,train,5.7,SFLARE
SFLARE_bn220923751,train,5.4,SFLARE
GRB_bn220725244,train,5.6,GRB
TGF_bn120222724,test,5.0,TGF
GRB_bn230915288,train,4.9,GRB
TGF_bn110818631,other,0.0,TGF
SFLARE_bn141012218,test,4.6,SFLARE
GRB_bn120107384,train,5.5,GRB
GRB_bn110921577,other,0.0,GRB
TGF_bn231112114,other,0.0,TGF
SGR_bn221013599,train,6.1,SGR
GRB_bn101201418,train,5.1,GRB
SGR_bn220501201,train,12.7,SGR
SFLARE_bn230930869,test,4.6,SFLARE
GRB_bn090802666,other,0.0,GRB
GRB_bn150728151,train,5.2,GRB
GRB_bn130720116,train,5.1,GRB
SGR_bn110107970,train,6.0,SGR
SGR_bn220114811,train,15.0,SGR
GRB_bn220804089,train,4.6,GRB
GRB_bn220101930,other,0.0,GRB
SGR_bn220114891,train,9.6,SGR
SFLARE_bn240205143,train,6.2,SFLARE
TGF_bn230501532,train,10.4,TGF
SFLARE_bn140827950,train,5.6,SFLARE
TGF_bn140628393,test,5.9,TGF
GRB_bn150826557,train,4.7,GRB
TGF_bn121001844,train,10.1,TGF
GRB_bn150426594,train,4.8,GRB
SFLARE_bn230526942,train,6.0,SFLARE
GRB_bn161205561,train,4.5,GRB
GRB_bn110929187,other,0.0,GRB
GRB_bn161218222,train,10.6,GRB
GRB_bn110825265,test,4.9,GRB
GRB_bn150817251,train,4.5,GRB
GRB_bn150324164,train,5.2,GRB
SGR_bn210912513,train,8.0,SGR
SFLARE_bn091027817,other,0.0,SFLARE
SFLARE_bn110928560,train,5.7,SFLARE
SFLARE_bn231030158,train,5.9,SFLARE
GRB_bn090907017,other,0.0,GRB
GRB_bn160219673,test,5.3,GRB
GRB_bn230806217,train,4.8,GRB
GRB_bn091126333,train,8.5,GRB
GRB_bn110725236,test,5.1,GRB
GRB_bn150911588,train,4.9,GRB
GRB_bn230305570,other,0.0,GRB
SFLARE_bn120831174,test,5.7,SFLARE
GRB_bn081231140,other,0.0,GRB
GRB_bn091231206,train,4.6,GRB
GRB_bn100525744,test,6.1,GRB
GRB_bn120719146,train,5.9,GRB
SGR_bn211113451,train,9.4,SGR
GRB_bn090108322,train,7.9,GRB
SGR_bn210711325,train,8.2,SGR
SFLARE_bn240316686,other,0.0,SFLARE
TGF_bn110507128,train,6.4,TGF
SGR_bn201213772,train,7.5,SGR
GRB_bn150827785,train,4.7,GRB
GRB_bn090805622,train,4.8,GRB
SFLARE_bn221227858,train,6.3,SFLARE
GRB_bn120711446,other,0.0,GRB
SFLARE_bn131016605,train,6.2,SFLARE
SFLARE_bn120604399,train,6.0,SFLARE
GRB_bn230715190,other,0.0,GRB
SFLARE_bn140226889,train,6.8,SFLARE
TGF_bn081113322,train,9.0,TGF
SGR_bn210712753,train,8.5,SGR
TGF_bn100903902,train,5.0,TGF
GRB_bn110205588,other,0.0,GRB
SFLARE_bn231231343,train,6.7,SFLARE
TGF_bn170702203,test,6.3,TGF
GRB_bn141102536,other,0.0,GRB
TGF_bn140409111,train,5.5,TGF
GRB_bn090602564,train,5.3,GRB
GRB_bn101113483,other,0.0,GRB
GRB_bn140502354,train,4.7,GRB
TGF_bn171119681,train,8.3,TGF
GRB_bn210927031,other,0.0,GRB
SFLARE_bn110228533,other,0.0,SFLARE
SFLARE_bn141020831,train,5.0,SFLARE
GRB_bn140518709,train,4.7,GRB
SFLARE_bn160128498,train,5.9,SFLARE
SGR_bn200520591,train,5.8,SGR
TGF_bn170823470,train,6.1,TGF
GRB_bn170306130,train,4.5,GRB
TGF_bn240221917,other,0.0,TGF
TGF_bn210606264,train,6.6,TGF
GRB_bn081226509,other,0.0,GRB
SFLARE_bn120306053,train,5.6,SFLARE
GRB_bn110112934,train,6.8,GRB
SFLARE_bn120506810,train,5.8,SFLARE
GRB_bn100910818,other,0.0,GRB
GRB_bn120728934,other,0.0,GRB
GRB_bn160101215,train,4.8,GRB
SFLARE_bn120127757,train,5.4,SFLARE
TGF_bn090808739,train,10.2,TGF
SFLARE_bn230319755,train,7.0,SFLARE
GRB_bn141222298,train,9.9,GRB
TGF_bn161207863,train,9.3,TGF
GRB_bn100725475,other,0.0,GRB
SFLARE_bn230916660,train,6.0,SFLARE
SFLARE_bn230305561,train,4.5,SFLARE
SGR_bn110217330,train,8.9,SGR
TGF_bn160919876,other,0.0,TGF
GRB_bn090606471,train,4.9,GRB
SGR_bn221119780,train,10.0,SGR
SFLARE_bn150129483,train,5.9,SFLARE
SFLARE_bn140128938,train,5.6,SFLARE
SFLARE_bn231001056,test,6.2,SFLARE
SFLARE_bn230711169,train,5.5,SFLARE
TGF_bn170107450,test,7.7,TGF
GRB_bn091020900,train,4.8,GRB
GRB_bn111109453,train,5.0,GRB
GRB_bn120709883,train,5.6,GRB
GRB_bn150904479,other,0.0,GRB
SFLARE_bn240224190,train,6.2,SFLARE
TGF_bn160901912,train,5.7,TGF
GRB_bn111201599,other,0.0,GRB
GRB_bn130924910,train,5.2,GRB
GRB_bn170130697,other,0.0,GRB
GRB_bn140817293,other,0.0,GRB
SFLARE_bn221217243,other,0.0,SFLARE
TGF_bn120902703,train,5.3,TGF
GRB_bn130925173,train,4.9,GRB
TGF_bn221008888,test,6.2,TGF
TGF_bn210410946,test,6.1,TGF
SFLARE_bn231214213,train,5.7,SFLARE
GRB_bn170510217,other,0.0,GRB
TGF_bn190319608,train,5.5,TGF
GRB_bn150318521,train,4.6,GRB
GRB_bn230418883,other,0.0,GRB
SGR_bn210911103,train,14.6,SGR
SFLARE_bn221010971,train,5.6,SFLARE
TGF_bn111210978,train,4.6,TGF
SFLARE_bn230114834,train,6.8,SFLARE
GRB_bn120922939,train,5.0,GRB
SFLARE_bn110323660,other,0.0,SFLARE
TGF_bn190221692,train,6.1,TGF
SFLARE_bn221011762,test,5.8,SFLARE
GRB_bn170928607,other,0.0,GRB
SFLARE_bn230124869,test,5.4,SFLARE
GRB_bn150501017,other,0.0,GRB
SGR_bn221017469,train,24.7,SGR
SFLARE_bn141018544,train,4.6,SFLARE
SFLARE_bn101031052,train,7.5,SFLARE
GRB_bn100410740,other,0.0,GRB
GRB_bn160921087,train,5.2,GRB
TGF_bn130913030,other,0.0,TGF
GRB_bn221210108,train,6.1,GRB
SFLARE_bn140513387,train,5.9,SFLARE
GRB_bn091112737,other,0.0,GRB
GRB_bn110624906,other,0.0,GRB
SFLARE_bn110926265,other,0.0,SFLARE
TGF_bn190402512,test,8.6,TGF
GRB_bn100625773,other,0.0,GRB
SFLARE_bn240323990,train,5.8,SFLARE
GRB_bn170308221,other,0.0,GRB
GRB_bn110117626,other,0.0,GRB
TGF_bn130416162,train,5.4,TGF
GRB_bn160513962,train,5.8,GRB
SFLARE_bn120305775,train,6.7,SFLARE
SGR_bn211219688,test,16.8,SGR
GRB_bn121217313,train,4.9,GRB
SFLARE_bn230224718,test,5.7,SFLARE
GRB_bn210120299,train,5.2,GRB
GRB_bn130829672,train,4.7,GRB
GRB_bn170208758,test,5.1,GRB
GRB_bn230718188,train,4.5,GRB
GRB_bn200411187,test,8.3,GRB
GRB_bn220413167,train,4.9,GRB
GRB_bn170310417,train,5.3,GRB
SGR_bn220521981,train,9.0,SGR
TGF_bn141204407,train,6.1,TGF
SFLARE_bn231120132,train,6.5,SFLARE
GRB_bn100612726,train,4.5,GRB
SFLARE_bn240301058,train,7.2,SFLARE
GRB_bn090820509,test,5.4,GRB
TGF_bn160501445,train,5.1,TGF
TGF_bn230623782,train,7.4,TGF
SFLARE_bn131029146,train,5.7,SFLARE
GRB_bn090811696,other,0.0,GRB
TGF_bn111126752,train,5.4,TGF
TGF_bn141013086,train,6.5,TGF
GRB_bn101002279,train,4.8,GRB
GRB_bn111117526,train,4.8,GRB
SFLARE_bn120304445,train,5.6,SFLARE
SFLARE_bn240211018,train,5.9,SFLARE
GRB_bn141105358,test,5.4,GRB
GRB_bn110128073,train,5.2,GRB
TGF_bn130415857,train,25.8,TGF
TGF_bn140725422,test,5.7,TGF
GRB_bn160628136,train,4.6,GRB
GRB_bn100827455,train,5.7,GRB
TGF_bn141027672,train,4.7,TGF
GRB_bn150323712,train,5.0,GRB
GRB_bn121216419,train,4.6,GRB
TGF_bn091227801,train,8.4,TGF
SFLARE_bn140108540,train,5.7,SFLARE
GRB_bn220825082,test,4.5,GRB
GRB_bn180805543,train,5.0,GRB
SGR_bn160521863,train,10.5,SGR
TGF_bn150613934,train,6.8,TGF
TGF_bn221105370,train,30.4,TGF
GRB_bn211207416,train,4.9,GRB
GRB_bn090717034,train,5.6,GRB
GRB_bn121102064,other,0.0,GRB
SFLARE_bn131025621,train,6.3,SFLARE
TGF_bn221025954,other,0.0,TGF
TGF_bn170811359,train,4.9,TGF
GRB_bn230729294,train,4.5,GRB
TGF_bn230828990,other,0.0,TGF
TGF_bn200614021,train,8.1,TGF
GRB_bn191111347,other,0.0,GRB
GRB_bn221216473,other,0.0,GRB
GRB_bn100423244,train,5.0,GRB
TGF_bn111130501,other,0.0,TGF
GRB_bn160621497,train,4.8,GRB
TGF_bn230630357,train,5.8,TGF
GRB_bn130908677,test,4.7,GRB
SFLARE_bn120305522,train,6.4,SFLARE
TGF_bn150127618,train,4.7,TGF
TGF_bn200904434,test,5.3,TGF
GRB_bn210915630,train,4.7,GRB
SFLARE_bn240325280,train,5.7,SFLARE
SFLARE_bn100212403,train,5.7,SFLARE
GRB_bn140428906,train,7.4,GRB
GRB_bn131230529,test,4.9,GRB
SFLARE_bn221216796,train,6.6,SFLARE
TGF_bn180218522,test,6.1,TGF
GRB_bn210725158,test,4.7,GRB
TGF_bn201208914,train,6.4,TGF
SFLARE_bn150703535,train,5.8,SFLARE
SFLARE_bn231105898,train,5.9,SFLARE
GRB_bn160220059,train,4.6,GRB
TGF_bn120113235,train,9.4,TGF
SFLARE_bn240224339,train,5.8,SFLARE
SFLARE_bn140305011,train,5.7,SFLARE
TGF_bn100701793,test,9.1,TGF
TGF_bn160229127,other,0.0,TGF
SFLARE_bn240326101,train,6.3,SFLARE
TGF_bn170325758,other,0.0,TGF
GRB_bn121211574,other,0.0,GRB
GRB_bn130924255,other,0.0,GRB
SGR_bn191104854,train,8.7,SGR
TGF_bn120312139,train,5.3,TGF
GRB_bn121027038,other,0.0,GRB
SFLARE_bn230228737,train,6.2,SFLARE
SFLARE_bn230225651,other,0.0,SFLARE
SFLARE_bn140213254,train,5.6,SFLARE
TGF_bn121015868,test,5.2,TGF
GRB_bn140516700,train,4.5,GRB
GRB_bn150522944,train,5.1,GRB
SFLARE_bn110922746,test,5.7,SFLARE
TGF_bn110818474,train,7.6,TGF
GRB_bn101021009,other,0.0,GRB
GRB_bn090502777,train,4.8,GRB
GRB_bn090626189,train,5.5,GRB
SGR_bn220117061,train,5.9,SGR
GRB_bn200415367,train,100.5,GRB
GRB_bn141230871,train,6.7,GRB
GRB_bn151222340,other,0.0,GRB
SFLARE_bn220815910,train,5.6,SFLARE
SGR_bn210924886,train,5.6,SGR
SGR_bn160518382,train,27.6,SGR
SGR_bn090122491,train,5.6,SGR
SFLARE_bn140130275,train,5.8,SFLARE
GRB_bn220917614,test,4.5,GRB
GRB_bn130919985,train,4.5,GRB
SFLARE_bn151028399,train,4.6,SFLARE
SFLARE_bn141216438,test,6.3,SFLARE
SFLARE_bn240229999,train,5.5,SFLARE
SGR_bn221109733,train,12.0,SGR
SFLARE_bn111014761,train,6.9,SFLARE
GRB_bn090904058,test,4.5,GRB
GRB_bn220521972,train,5.4,GRB
GRB_bn120117291,train,4.6,GRB
SFLARE_bn160214399,test,5.2,SFLARE
TGF_bn191126458,train,4.8,TGF
SGR_bn220120962,train,12.1,SGR
GRB_bn160422499,test,5.5,GRB
SFLARE_bn141107117,train,5.0,SFLARE
TGF_bn220215724,train,8.8,TGF
GRB_bn170912273,other,0.0,GRB
SFLARE_bn121222957,other,0.0,SFLARE
TGF_bn220325067,train,8.5,TGF
GRB_bn141208632,test,5.9,GRB
SFLARE_bn150315401,train,8.1,SFLARE
SFLARE_bn110324649,train,6.2,SFLARE
GRB_bn100722096,train,5.5,GRB
GRB_bn131209547,other,0.0,GRB
GRB_bn200612201,other,0.0,GRB
GRB_bn210211363,train,4.8,GRB
TGF_bn160911832,other,0.0,TGF
SFLARE_bn110607280,train,5.6,SFLARE
SFLARE_bn230520624,train,5.7,SFLARE
TGF_bn120803689,train,7.8,TGF
SGR_bn220113685,test,5.7,SGR
GRB_bn120102416,other,0.0,GRB
SFLARE_bn240122888,train,6.1,SFLARE
TGF_bn190301418,train,9.5,TGF
TGF_bn121015732,train,23.4,TGF
SFLARE_bn140114144,train,6.0,SFLARE
TGF_bn131019440,other,0.0,TGF
SFLARE_bn220918676,train,6.2,SFLARE
TGF_bn190311817,other,0.0,TGF
GRB_bn140508179,train,4.6,GRB
SFLARE_bn130321764,train,6.5,SFLARE
SGR_bn211007736,train,20.6,SGR
SFLARE_bn170905718,train,6.1,SFLARE
SGR_bn220111712,test,9.7,SGR
TGF_bn120114380,train,6.9,TGF
SFLARE_bn240324093,train,5.8,SFLARE
GRB_bn110731465,test,4.8,GRB
TGF_bn110719400,other,0.0,TGF
TGF_bn220606609,train,8.1,TGF
TGF_bn230507604,test,4.8,TGF
SFLARE_bn110924733,train,5.9,SFLARE
SFLARE_bn100904293,test,5.5,SFLARE
GRB_bn170315582,other,0.0,GRB
GRB_bn090823133,train,4.8,GRB
GRB_bn210807955,train,6.6,GRB
SFLARE_bn101029730,train,5.8,SFLARE
SFLARE_bn111106273,train,5.6,SFLARE
GRB_bn160819852,other,0.0,GRB
GRB_bn150127398,train,6.4,GRB
GRB_bn110901230,test,4.6,GRB
SFLARE_bn140203655,test,5.7,SFLARE
SFLARE_bn221214540,train,5.5,SFLARE
SGR_bn220111765,train,7.9,SGR
TGF_bn110606097,train,7.3,TGF
TGF_bn140719892,train,5.2,TGF
TGF_bn160503887,train,9.4,TGF
GRB_bn111114233,train,4.8,GRB
GRB_bn160308709,train,5.5,GRB
TGF_bn200810021,train,5.5,TGF
GRB_bn150314205,train,6.7,GRB
TGF_bn120605851,train,6.9,TGF
GRB_bn150313657,train,4.6,GRB
TGF_bn100925319,train,6.9,TGF
TGF_bn150413702,train,6.4,TGF
SFLARE_bn120710513,train,5.6,SFLARE
SFLARE_bn230415127,train,6.6,SFLARE
TGF_bn201001300,test,7.4,TGF
SGR_bn200427963,train,18.0,SGR
GRB_bn200126466,other,0.0,GRB
GRB_bn111012456,other,0.0,GRB
GRB_bn230510503,other,0.0,GRB
TGF_bn231111430,train,8.1,TGF
TGF_bn151111631,train,9.5,TGF
GRB_bn151111356,other,0.0,GRB
GRB_bn150703259,train,4.7,GRB
GRB_bn180828790,other,0.0,GRB
GRB_bn101010190,train,4.8,GRB
TGF_bn191019200,train,7.4,TGF
GRB_bn130702004,train,5.3,GRB
SFLARE_bn140207091,train,4.8,SFLARE
SFLARE_bn141121197,test,6.6,SFLARE
GRB_bn230628067,train,4.6,GRB
GRB_bn150520893,train,4.9,GRB
TGF_bn190703571,train,6.0,TGF
SFLARE_bn231125830,train,4.7,SFLARE
TGF_bn130608438,other,0.0,TGF
GRB_bn081213173,train,8.2,GRB
SFLARE_bn140214723,train,5.5,SFLARE
SFLARE_bn221115118,test,5.8,SFLARE
TGF_bn181028174,test,5.1,TGF
SFLARE_bn140203444,train,4.8,SFLARE
TGF_bn200927940,train,4.9,TGF
SFLARE_bn120325622,train,5.8,SFLARE
GRB_bn130906435,test,4.6,GRB
GRB_bn190515190,other,0.0,GRB
SFLARE_bn131105832,train,5.6,SFLARE
SGR_bn210129886,train,21.4,SGR
GRB_bn141122087,train,5.7,GRB
SFLARE_bn210822429,train,6.0,SFLARE
GRB_bn150122960,train,5.0,GRB
SFLARE_bn131018311,train,6.7,SFLARE
SFLARE_bn131209754,test,5.9,SFLARE
SFLARE_bn150506835,train,5.7,SFLARE
GRB_bn130121835,train,4.7,GRB
SGR_bn160626219,test,13.4,SGR
GRB_bn100907751,train,4.6,GRB
TGF_bn101007410,train,6.0,TGF
SFLARE_bn150927163,train,4.6,SFLARE
SFLARE_bn140102905,train,5.8,SFLARE
GRB_bn130604033,test,5.2,GRB
GRB_bn090708152,other,0.0,GRB
GRB_bn120105584,train,4.6,GRB
GRB_bn101126198,train,4.7,GRB
TGF_bn101208234,train,9.4,TGF
SGR_bn221120087,train,15.0,SGR
SGR_bn200428410,train,6.0,SGR
SFLARE_bn131024419,train,6.4,SFLARE
GRB_bn100707032,train,5.3,GRB
SFLARE_bn240123337,train,6.3,SFLARE
GRB_bn100504806,other,0.0,GRB
GRB_bn141004150,other,0.0,GRB
SGR_bn221013862,test,18.3,SGR
TGF_bn231108264,train,4.7,TGF
GRB_bn161207813,train,4.8,GRB
GRB_bn190107050,test,4.7,GRB
GRB_bn131204937,test,4.6,GRB
SFLARE_bn110312191,train,6.0,SFLARE
SGR_bn200428158,test,8.6,SGR
SGR_bn200427916,train,8.4,SGR
TGF_bn101114700,train,5.2,TGF
TGF_bn120611732,train,5.0,TGF
TGF_bn160622824,test,5.1,TGF
TGF_bn120311143,train,6.0,TGF
TGF_bn161102468,test,5.5,TGF
TGF_bn150327463,train,5.8,TGF
GRB_bn150630223,train,4.6,GRB
TGF_bn160510196,train,23.2,TGF
GRB_bn130623699,other,0.0,GRB
GRB_bn140610487,train,6.2,GRB
SFLARE_bn110922414,train,5.9,SFLARE
GRB_bn180410336,train,5.2,GRB
SFLARE_bn140130048,train,6.3,SFLARE
TGF_bn220909173,train,5.4,TGF
GRB_bn140605377,train,8.3,GRB
SGR_bn221110989,train,14.7,SGR
SGR_bn210910660,train,18.8,SGR
SFLARE_bn240210949,train,5.7,SFLARE
SFLARE_bn230209132,train,5.9,SFLARE
GRB_bn101213849,train,5.2,GRB
TGF_bn190810945,train,8.2,TGF
TGF_bn130521580,train,12.2,TGF
SFLARE_bn121010449,train,5.8,SFLARE
SFLARE_bn230304569,train,5.5,SFLARE
GRB_bn110709862,other,0.0,GRB
GRB_bn170228794,other,0.0,GRB
SGR_bn090804852,train,12.8,SGR
TGF_bn130306223,train,8.4,TGF
TGF_bn200911939,train,5.0,TGF
TGF_bn210909194,other,0.0,TGF
GRB_bn201231622,train,6.0,GRB
SGR_bn210912628,train,18.9,SGR
GRB_bn100225580,train,5.1,GRB
GRB_bn180120207,train,5.5,GRB
SFLARE_bn220916090,train,6.5,SFLARE
TGF_bn220429867,train,6.1,TGF
TGF_bn231110973,other,0.0,TGF
SFLARE_bn130111258,train,5.6,SFLARE
SGR_bn160704607,train,14.0,SGR
GRB_bn191213254,other,0.0,GRB
GRB_bn120926753,train,4.6,GRB
SFLARE_bn221230798,train,6.0,SFLARE
SFLARE_bn140204056,test,5.6,SFLARE
GRB_bn110522633,train,5.6,GRB
GRB_bn171024977,other,0.0,GRB
GRB_bn180718763,other,0.0,GRB
GRB_bn110618366,other,0.0,GRB
SGR_bn220112361,test,8.6,SGR
SFLARE_bn140311159,train,5.8,SFLARE
SFLARE_bn230228174,train,5.8,SFLARE
TGF_bn230701878,train,6.2,TGF
GRB_bn090810659,other,0.0,GRB
GRB_bn141226880,other,0.0,GRB
SGR_bn230825046,train,4.7,SGR
GRB_bn101104810,train,5.8,GRB
GRB_bn110505203,train,5.2,GRB
SFLARE_bn230223325,test,5.1,SFLARE
TGF_bn210805224,train,7.1,TGF
SFLARE_bn140203029,train,4.7,SFLARE
TGF_bn231208267,test,6.0,TGF
SFLARE_bn091222203,train,6.1,SFLARE
TGF_bn151213843,test,6.5,TGF
SFLARE_bn150619391,train,6.1,SFLARE
SFLARE_bn120706011,train,6.2,SFLARE
GRB_bn120420249,train,4.6,GRB
SGR_bn220109319,test,8.6,SGR
SFLARE_bn150310394,train,6.0,SFLARE
SFLARE_bn230805395,test,6.9,SFLARE
SFLARE_bn110925646,test,5.9,SFLARE
GRB_bn130112286,train,4.6,GRB
GRB_bn130114019,other,0.0,GRB
SFLARE_bn170908296,test,5.9,SFLARE
GRB_bn120504945,train,4.6,GRB
TGF_bn100826543,train,8.1,TGF
TGF_bn170718524,train,4.7,TGF
SFLARE_bn140117671,train,5.7,SFLARE
SFLARE_bn110808918,train,5.9,SFLARE
GRB_bn140919636,train,4.8,GRB
GRB_bn160625952,train,4.6,GRB
SFLARE_bn131029420,test,5.8,SFLARE
TGF_bn140520699,train,5.7,TGF
TGF_bn200328092,train,5.9,TGF
GRB_bn150911315,train,4.7,GRB
TGF_bn150906805,train,9.7,TGF
GRB_bn140627401,other,0.0,GRB
SFLARE_bn110308983,test,6.0,SFLARE
TGF_bn100223288,train,5.2,TGF
GRB_bn150118409,train,4.9,GRB
TGF_bn231113416,train,10.1,TGF
GRB_bn130815420,train,5.3,GRB
SFLARE_bn111104936,train,5.6,SFLARE
SFLARE_bn140103166,train,5.9,SFLARE
SGR_bn210910233,train,19.1,SGR
TGF_bn170928445,train,6.7,TGF
GRB_bn130510877,other,0.0,GRB
SFLARE_bn140103101,other,0.0,SFLARE
GRB_bn200325620,train,5.8,GRB
GRB_bn100304004,train,4.8,GRB
GRB_bn131021352,other,0.0,GRB
SGR_bn160520682,train,11.0,SGR
SGR_bn150223226,test,7.3,SGR
GRB_bn140110411,train,4.6,GRB
GRB_bn140619475,other,0.0,GRB
SGR_bn220109395,train,5.8,SGR
GRB_bn100826957,train,4.5,GRB
TGF_bn100125883,train,5.0,TGF
TGF_bn161118052,train,7.3,TGF
GRB_bn150422294,other,0.0,GRB
GRB_bn180227211,train,5.6,GRB
SFLARE_bn120319916,train,6.0,SFLARE
TGF_bn110222468,test,4.6,TGF
GRB_bn110716018,train,5.1,GRB
GRB_bn130701060,other,0.0,GRB
GRB_bn180122129,train,6.2,GRB
SFLARE_bn141029152,other,0.0,SFLARE
GRB_bn091010113,other,0.0,GRB
GRB_bn230906538,other,0.0,GRB
TGF_bn211019653,train,7.6,TGF
TGF_bn161213785,train,5.4,TGF
SFLARE_bn150925539,train,6.3,SFLARE
TGF_bn120526439,other,0.0,TGF
GRB_bn210126417,other,0.0,GRB
SFLARE_bn230625915,other,0.0,SFLARE
TGF_bn151104733,train,11.2,TGF
GRB_bn220831664,other,0.0,GRB
GRB_bn240106265,train,5.4,GRB
SGR_bn220115359,train,5.6,SGR
TGF_bn240210490,test,6.3,TGF
SFLARE_bn131110215,train,4.9,SFLARE
GRB_bn200915846,test,7.0,GRB
SFLARE_bn151109545,train,5.2,SFLARE
TGF_bn091227540,train,5.3,TGF
TGF_bn141111819,train,4.9,TGF
GRB_bn180727594,train,5.1,GRB
SGR_bn210913827,train,9.1,SGR
SGR_bn211002256,train,9.9,SGR
GRB_bn181128751,train,4.7,GRB
SGR_bn220827687,test,5.5,SGR
GRB_bn110410772,other,0.0,GRB
TGF_bn181004456,test,7.2,TGF
GRB_bn150201040,test,4.9,GRB
SFLARE_bn131027526,train,4.5,SFLARE
GRB_bn170409112,train,4.8,GRB
GRB_bn150131951,train,5.1,GRB
TGF_bn210821332,train,4.9,TGF
TGF_bn220513626,test,7.3,TGF
SFLARE_bn131026748,train,4.6,SFLARE
SGR_bn200427783,test,16.4,SGR
SGR_bn090208682,test,10.2,SGR
GRB_bn110212550,test,21.3,GRB
TGF_bn100819608,train,6.3,TGF
TGF_bn191021129,train,6.0,TGF
TGF_bn191211139,test,8.6,TGF
TGF_bn220512789,train,6.0,TGF
GRB_bn230415474,train,5.2,GRB
GRB_bn240112742,train,4.8,GRB
SFLARE_bn110924003,train,5.6,SFLARE
TGF_bn110929614,train,5.0,TGF
SFLARE_bn230716630,train,6.0,SFLARE
GRB_bn150404733,train,5.2,GRB
SFLARE_bn140310953,train,6.3,SFLARE
TGF_bn160701438,test,7.9,TGF
SFLARE_bn221019906,train,7.1,SFLARE
GRB_bn230709735,other,0.0,GRB
SFLARE_bn140928113,train,4.7,SFLARE
GRB_bn180718082,test,8.4,GRB
TGF_bn191108754,test,6.5,TGF
GRB_bn161128216,train,5.9,GRB
GRB_bn170530581,train,4.8,GRB
GRB_bn090828099,other,0.0,GRB
SFLARE_bn110215025,train,5.7,SFLARE
TGF_bn101231632,test,5.7,TGF
SFLARE_bn140127803,train,5.8,SFLARE
SGR_bn220115345,test,8.5,SGR
TGF_bn170910491,train,5.9,TGF
SGR_bn110810685,train,9.3,SGR
SGR_bn210129292,train,16.2,SGR
GRB_bn190123513,train,4.7,GRB
GRB_bn110228011,other,0.0,GRB
SGR_bn220111374,test,7.4,SGR
GRB_bn150908408,test,5.2,GRB
SFLARE_bn140128024,train,5.8,SFLARE
GRB_bn100111176,train,4.7,GRB
SFLARE_bn140128739,train,6.5,SFLARE
TGF_bn130415427,test,7.4,TGF
TGF_bn161203745,train,7.2,TGF
SGR_bn150224284,train,6.5,SGR
GRB_bn150819440,other,0.0,GRB
GRB_bn180210517,other,0.0,GRB
TGF_bn120723882,train,9.8,TGF
GRB_bn150422703,test,5.0,GRB
GRB_bn120121101,other,0.0,GRB
GRB_bn180804931,other,0.0,GRB
SFLARE_bn141024335,train,4.7,SFLARE
GRB_bn101205309,other,0.0,GRB
SGR_bn210129641,train,19.7,SGR
TGF_bn130705109,other,0.0,TGF
TGF_bn210920238,train,7.2,TGF
TGF_bn111121780,train,6.4,TGF
TGF_bn211113838,train,6.7,TGF
TGF_bn230331173,test,6.2,TGF
TGF_bn140531408,other,0.0,TGF
GRB_bn100829374,other,0.0,GRB
GRB_bn220618761,other,0.0,GRB
GRB_bn201214672,test,5.2,GRB
SGR_bn210910032,train,11.8,SGR
GRB_bn131028096,other,0.0,GRB
TGF_bn150213940,train,7.9,TGF
SFLARE_bn230223197,train,5.6,SFLARE
