event_name,event_type,reliability
bn120402669,GRB,1.0
bn200619252,GRB,1.0
bn100517154,GRB,1.0
bn090720276,GRB,1.0
bn140129499,GRB,1.0
bn140916234,GRB,1.0
bn151001348,GRB,1.0
bn110227420,GRB,1.0
bn130510877,GRB,1.0
bn120119170,GRB,1.0
bn090426690,GRB,1.0
bn140619475,GRB,1.0
bn141011282,GRB,1.0
bn110108977,GRB,1.0
bn151011136,GRB,1.0
bn130626452,GRB,1.0
bn150216415,GRB,1.0
bn160621497,GRB,1.0
bn181225489,GRB,1.0
bn130720582,GRB,1.0
bn090829702,GRB,1.0
bn191119261,GRB,1.0
bn120907017,GRB,1.0
bn090405663,GRB,1.0
bn160225720,GRB,1.0
bn230112829,GRB,1.0
bn081120618,GRB,1.0
bn120817057,GRB,1.0
bn180128252,GRB,1.0
bn160710233,GRB,1.0
bn170208940,GRB,1.0
bn230814788,GRB,1.0
bn190829830,GRB,1.0
bn230402314,GRB,1.0
bn140104731,GRB,1.0
bn090319622,GRB,1.0
bn190627481,GRB,1.0
bn120429003,GRB,1.0
bn140106345,GRB,1.0
bn110426629,GRB,1.0
bn081206987,GRB,1.0
bn220909286,GRB,1.0
bn220724457,GRB,1.0
bn140206275,GRB,1.0
bn120129312,GRB,1.0
bn101025146,GRB,1.0
bn090217206,GRB,1.0
bn150127398,GRB,1.0
bn160104918,GRB,1.0
bn100401297,GRB,1.0
bn210801649,GRB,1.0
bn090330279,GRB,1.0
bn100516369,GRB,1.0
bn180511364,GRB,1.0
bn130213905,GRB,1.0
bn200402824,GRB,1.0
bn190822705,GRB,1.0
bn110717180,GRB,1.0
bn141205763,GRB,1.0
bn191130507,GRB,1.0
bn160804968,GRB,1.0
bn130802730,GRB,1.0
bn190512611,GRB,1.0
bn111113410,GRB,1.0
bn200416295,GRB,1.0
bn110618760,GRB,1.0
bn101031625,GRB,1.0
bn120223933,GRB,1.0
bn120604220,GRB,1.0
bn090326633,GRB,1.0
bn170611937,GRB,1.0
bn200703341,GRB,1.0
bn090929190,GRB,1.0
bn120411925,GRB,1.0
bn211201863,GRB,1.0
bn130908677,GRB,1.0
bn120118709,GRB,1.0
bn130924255,GRB,1.0
bn160310016,GRB,1.0
bn101104810,GRB,1.0
bn150613995,GRB,1.0
bn170409112,GRB,1.0
bn111017657,GRB,1.0
bn211024065,GRB,1.0
bn100330856,GRB,1.0
bn140404900,GRB,1.0
bn140825980,GRB,1.0
bn210101861,GRB,1.0
bn110528624,GRB,1.0
bn180914522,GRB,1.0
bn090718720,GRB,1.0
bn160726065,GRB,1.0
bn150705588,GRB,1.0
bn200402688,GRB,1.0
bn230305570,GRB,1.0
bn100707032,GRB,1.0
bn090625234,GRB,1.0
bn210605622,GRB,1.0
bn170516808,GRB,1.0
bn240215648,GRB,1.0
bn210722871,GRB,1.0
bn131214705,GRB,1.0
bn140327065,GRB,1.0
bn151026169,GRB,1.0
bn190714573,GRB,1.0
bn190930400,GRB,1.0
bn201226553,GRB,1.0
bn210309999,GRB,1.0
bn110921444,GRB,1.0
bn130504314,GRB,1.0
bn201011629,GRB,1.0
bn221027173,GRB,1.0
bn131127480,GRB,1.0
bn111008992,GRB,1.0
bn150303516,GRB,1.0
bn081130629,GRB,1.0
bn170813051,GRB,1.0
bn150922234,GRB,1.0
bn201231550,GRB,1.0
bn180227211,GRB,1.0
bn240331997,GRB,1.0
bn131030791,GRB,1.0
bn230723488,GRB,1.0
bn230112342,GRB,1.0
bn221022815,GRB,1.0
bn130628531,GRB,1.0
bn150213001,GRB,1.0
bn200811632,GRB,1.0
bn211002338,GRB,1.0
bn190613449,GRB,1.0
bn100511035,GRB,1.0
bn101016243,GRB,1.0
bn131011741,GRB,1.0
bn131229277,GRB,1.0
bn100420008,GRB,1.0
bn121023322,GRB,1.0
bn180623849,GRB,1.0
bn200327873,GRB,1.0
bn220729429,GRB,1.0
bn140526449,GRB,1.0
bn130518551,GRB,1.0
bn141112828,GRB,1.0
bn100829374,GRB,1.0
bn211210937,GRB,1.0
bn190323548,GRB,1.0
bn150507026,GRB,1.0
bn210303425,GRB,1.0
bn140723067,GRB,1.0
bn090616157,GRB,1.0
bn170302719,GRB,1.0
bn211018936,GRB,1.0
bn170228794,GRB,1.0
bn120204054,GRB,1.0
bn121031949,GRB,1.0
bn110613631,GRB,1.0
bn100427356,GRB,1.0
bn180917477,GRB,1.0
bn150506972,GRB,1.0
bn210719164,GRB,1.0
bn090713020,GRB,1.0
bn150127589,GRB,1.0
bn110605780,GRB,1.0
bn121008424,GRB,1.0
bn221115018,GRB,1.0
bn131004904,GRB,1.0
bn180720598,GRB,1.0
bn150911315,GRB,1.0
bn110730660,GRB,1.0
bn160226913,GRB,1.0
bn120604343,GRB,1.0
bn090815300,GRB,1.0
bn100122616,GRB,1.0
bn181125371,GRB,1.0
bn130527627,GRB,1.0
bn130803419,GRB,1.0
bn131117766,GRB,1.0
bn220619207,GRB,1.0
bn130905377,GRB,1.0
bn100701490,GRB,1.0
bn201001416,GRB,1.0
bn141003788,GRB,1.0
bn130815660,GRB,1.0
bn120618919,GRB,1.0
bn081122614,GRB,1.0
bn121005030,GRB,1.0
bn171126216,GRB,1.0
bn170830135,GRB,1.0
bn090202347,GRB,1.0
bn200922718,GRB,1.0
bn160503567,GRB,1.0
bn091202072,GRB,1.0
bn170214649,GRB,1.0
bn140724533,GRB,1.0
bn130214137,GRB,1.0
bn100612726,GRB,1.0
bn111024896,GRB,1.0
bn141020439,GRB,1.0
bn131231198,GRB,1.0
bn150520893,GRB,1.0
bn100810049,GRB,1.0
bn210518033,GRB,1.0
bn110923481,GRB,1.0
bn150220598,GRB,1.0
bn100117879,GRB,1.0
bn131031482,GRB,1.0
bn130305526,GRB,1.0
bn170212034,GRB,1.0
bn120218276,GRB,1.0
bn131029990,GRB,1.0
bn140818781,GRB,1.0
bn120121251,GRB,1.0
bn180511606,GRB,1.0
bn210626345,GRB,1.0
bn210725158,GRB,1.0
bn120915474,GRB,1.0
bn220910242,GRB,1.0
bn141005535,GRB,1.0
bn200418865,GRB,1.0
bn180715755,GRB,1.0
bn200103689,GRB,1.0
bn100330309,GRB,1.0
bn131006840,GRB,1.0
bn180506902,GRB,1.0
bn131127592,GRB,1.0
bn190606080,GRB,1.0
bn100717372,GRB,1.0
bn120629565,GRB,1.0
bn140624423,GRB,1.0
bn130830864,GRB,1.0
bn140918379,GRB,1.0
bn150613420,GRB,1.0
bn180720213,GRB,1.0
bn101026034,GRB,1.0
bn130214800,GRB,1.0
bn141028455,GRB,1.0
bn220412713,GRB,1.0
bn200711461,GRB,1.0
bn130903033,GRB,1.0
bn130502743,GRB,1.0
bn090826068,GRB,1.0
bn130708488,GRB,1.0
bn130324042,GRB,1.0
bn230626604,GRB,1.0
bn090809978,GRB,1.0
bn090519881,GRB,1.0
bn101113483,GRB,1.0
bn100225580,GRB,1.0
bn160717813,GRB,1.0
bn100728439,GRB,1.0
bn150106921,GRB,1.0
bn100326402,GRB,1.0
bn190806535,GRB,1.0
bn181231144,GRB,1.0
bn091230260,GRB,1.0
bn210606164,GRB,1.0
bn090518080,GRB,1.0
bn160224911,GRB,1.0
bn150822178,GRB,1.0
bn140906429,GRB,1.0
bn150806348,GRB,1.0
bn220831550,GRB,1.0
bn101129726,GRB,1.0
bn240204630,GRB,1.0
bn201004094,GRB,1.0
bn150906944,GRB,1.0
bn220314898,GRB,1.0
bn230421405,GRB,1.0
bn210716485,GRB,1.0
bn120531393,GRB,1.0
bn240218084,GRB,1.0
bn110824009,GRB,1.0
bn140102887,GRB,1.0
bn210926044,GRB,1.0
bn130404428,GRB,1.0
bn141230142,GRB,1.0
bn110206202,GRB,1.0
bn110812899,GRB,1.0
bn091128285,GRB,1.0
bn160215773,GRB,1.0
bn090623913,GRB,1.0
bn120914144,GRB,1.0
bn110529811,GRB,1.0
bn101123952,GRB,1.0
bn130216790,GRB,1.0
bn170808936,GRB,1.0
bn160301215,GRB,1.0
bn210417957,GRB,1.0
bn210404141,GRB,1.0
bn110806934,GRB,1.0
bn230305052,GRB,1.0
bn141206254,GRB,1.0
bn200407265,GRB,1.0
bn220823145,GRB,1.0
bn110726211,GRB,1.0
bn101003244,GRB,1.0
bn091227294,GRB,1.0
bn180718082,GRB,1.0
bn130929375,GRB,1.0
bn130117087,GRB,1.0
bn160314473,GRB,1.0
bn110302043,GRB,1.0
bn150412507,GRB,1.0
bn100616773,GRB,1.0
bn140113183,GRB,1.0
bn200404706,GRB,1.0
bn091231540,GRB,1.0
bn150215026,GRB,1.0
bn111127810,GRB,1.0
bn170918139,GRB,1.0
bn210531500,GRB,1.0
bn090908314,GRB,1.0
bn160822672,GRB,1.0
bn170810918,GRB,1.0
bn150724782,GRB,1.0
bn100223110,GRB,1.0
bn130504978,GRB,1.0
bn111226795,GRB,1.0
bn140610689,GRB,1.0
bn141207800,GRB,1.0
bn100503554,GRB,1.0
bn101208203,GRB,1.0
bn181120265,GRB,1.0
bn130906222,GRB,1.0
bn150527283,GRB,1.0
bn220915022,GRB,1.0
bn140516700,GRB,1.0
bn120603439,GRB,1.0
bn140824548,GRB,1.0
bn100517243,GRB,1.0
bn211217295,GRB,1.0
bn081012045,GRB,1.0
bn090904581,GRB,1.0
bn111124308,GRB,1.0
bn200714437,GRB,1.0
bn150510139,GRB,1.0
bn091220442,GRB,1.0
bn131230808,GRB,1.0
bn120415891,GRB,1.0
bn130626596,GRB,1.0
bn220903125,GRB,1.0
bn110729142,GRB,1.0
bn120111051,GRB,1.0
bn110722694,GRB,1.0
bn090411991,GRB,1.0
bn200306934,GRB,1.0
bn100719989,GRB,1.0
bn110626448,GRB,1.0
bn140406120,GRB,1.0
bn211221867,GRB,1.0
bn150729517,GRB,1.0
bn120213606,GRB,1.0
bn160728337,GRB,1.0
bn100423244,GRB,1.0
bn111216389,GRB,1.0
bn140402007,GRB,1.0
bn110119931,GRB,1.0
bn130829672,GRB,1.0
bn100919884,GRB,1.0
bn160220868,GRB,1.0
bn130628860,GRB,1.0
bn110706202,GRB,1.0
bn191031025,GRB,1.0
bn160731024,GRB,1.0
bn090429753,GRB,1.0
bn110517573,GRB,1.0
bn170318644,GRB,1.0
bn140610548,GRB,1.0
bn120806007,GRB,1.0
bn121122870,GRB,1.0
bn170818137,GRB,1.0
bn160827616,GRB,1.0
bn160102500,GRB,1.0
bn160107931,GRB,1.0
bn200924235,GRB,1.0
bn220702569,GRB,1.0
bn200722094,GRB,1.0
bn120528442,GRB,1.0
bn230811385,GRB,1.0
bn150923995,GRB,1.0
bn210715866,GRB,1.0
bn170726794,GRB,1.0
bn190719499,GRB,1.0
bn221013029,GRB,1.0
bn110625881,GRB,1.0
bn130217688,GRB,1.0
bn151229486,GRB,1.0
bn160625945,GRB,1.0
bn160625952,GRB,1.0
bn140818229,GRB,1.0
bn150203173,GRB,1.0
bn100924165,GRB,1.0
bn120412920,GRB,1.0
bn110706977,GRB,1.0
bn200920831,GRB,1.0
bn230408442,GRB,1.0
bn120624309,GRB,1.0
bn170916700,GRB,1.0
bn170912985,GRB,1.0
bn140219824,GRB,1.0
bn090807832,GRB,1.0
bn191117637,GRB,1.0
bn111105457,GRB,1.0
bn161214722,GRB,1.0
bn161014522,GRB,1.0
bn200301320,GRB,1.0
bn150506398,GRB,1.0
bn081216531,GRB,1.0
bn110102788,GRB,1.0
bn150721242,GRB,1.0
bn210927031,GRB,1.0
bn101127093,GRB,1.0
bn151228949,GRB,1.0
bn130318456,GRB,1.0
bn131110373,GRB,1.0
bn150326521,GRB,1.0
bn141221338,GRB,1.0
bn080714086,GRB,1.0
bn120227391,GRB,1.0
bn121211695,GRB,1.0
bn150619287,GRB,1.0
bn100414097,GRB,1.0
bn101207536,GRB,1.0
bn110529262,GRB,1.0
bn080725541,GRB,1.0
bn120624933,GRB,1.0
bn110415541,GRB,1.0
bn091202219,GRB,1.0
bn201214672,GRB,1.0
bn170607971,GRB,1.0
bn210711432,GRB,1.0
bn150208573,GRB,1.0
bn160223072,GRB,1.0
bn190202069,GRB,1.0
bn220804089,GRB,1.0
bn100522157,GRB,1.0
bn120130906,GRB,1.0
bn200227306,GRB,1.0
bn090301315,GRB,1.0
bn170307851,GRB,1.0
bn120716712,GRB,1.0
bn210626991,GRB,1.0
bn101112984,GRB,1.0
bn131108862,GRB,1.0
bn090703329,GRB,1.0
bn120302722,GRB,1.0
bn230312812,GRB,1.0
bn170329387,GRB,1.0
bn200706633,GRB,1.0
bn100417789,GRB,1.0
bn080715950,GRB,1.0
bn160804065,GRB,1.0
bn101211485,GRB,1.0
bn210306397,GRB,1.0
bn120224898,GRB,1.0
bn230830792,GRB,1.0
bn190323879,GRB,1.0
bn230614424,GRB,1.0
bn220521972,GRB,1.0
bn130702951,GRB,1.0
bn110926107,GRB,1.0
bn200219998,GRB,1.0
bn160806584,GRB,1.0
bn130623699,GRB,1.0
bn120420858,GRB,1.0
bn140720280,GRB,1.0
bn130307238,GRB,1.0
bn151001628,GRB,1.0
bn141208038,GRB,1.0
bn221025040,GRB,1.0
bn161005977,GRB,1.0
bn210824174,GRB,1.0
bn140723499,GRB,1.0
bn210601724,GRB,1.0
bn130515755,GRB,1.0
bn091103912,GRB,1.0
bn160104475,GRB,1.0
bn150131335,GRB,1.0
bn151219567,GRB,1.0
bn130624093,GRB,1.0
bn110601681,GRB,1.0
bn090428552,GRB,1.0
bn160113398,GRB,1.0
bn180205184,GRB,1.0
bn220905433,GRB,1.0
bn230608468,GRB,1.0
bn141230834,GRB,1.0
bn100313509,GRB,1.0
bn110531448,GRB,1.0
bn091201089,GRB,1.0
bn140112060,GRB,1.0
bn091005679,GRB,1.0
bn130219626,GRB,1.0
bn150210935,GRB,1.0
bn180620354,GRB,1.0
bn191108003,GRB,1.0
bn130606316,GRB,1.0
bn170120471,GRB,1.0
bn120608777,GRB,1.0
bn210204270,GRB,1.0
bn200215611,GRB,1.0
bn180410336,GRB,1.0
bn141004973,GRB,1.0
bn170816599,GRB,1.0
bn190719624,GRB,1.0
bn120609580,GRB,1.0
bn100713980,GRB,1.0
bn160125368,GRB,1.0
bn100905907,GRB,1.0
bn171230048,GRB,1.0
bn220514517,GRB,1.0
bn100206563,GRB,1.0
bn181228120,GRB,1.0
bn210706346,GRB,1.0
bn091123081,GRB,1.0
bn130215063,GRB,1.0
bn220520876,GRB,1.0
bn110412315,GRB,1.0
bn150901924,GRB,1.0
bn140821997,GRB,1.0
bn140406144,GRB,1.0
bn140517813,GRB,1.0
bn161012416,GRB,1.0
bn120512112,GRB,1.0
bn160216801,GRB,1.0
bn100612545,GRB,1.0
bn090530760,GRB,1.0
bn140414693,GRB,1.0
bn130912358,GRB,1.0
bn220501828,GRB,1.0
bn121104627,GRB,1.0
bn121102064,GRB,1.0
bn210512789,GRB,1.0
bn090925389,GRB,1.0
bn170722525,GRB,1.0
bn210610827,GRB,1.0
bn090626707,GRB,1.0
bn210615892,GRB,1.0
bn100116897,GRB,1.0
bn150716552,GRB,1.0
bn210610628,GRB,1.0
bn111228453,GRB,1.0
bn170206453,GRB,1.0
bn121012724,GRB,1.0
bn170530581,GRB,1.0
bn140828288,GRB,1.0
bn130216927,GRB,1.0
bn150605782,GRB,1.0
bn100621529,GRB,1.0
bn210725048,GRB,1.0
bn130720116,GRB,1.0
bn221023862,GRB,1.0
bn100225249,GRB,1.0
bn210326057,GRB,1.0
bn191001279,GRB,1.0
bn140122597,GRB,1.0
bn140729026,GRB,1.0
bn210120299,GRB,1.0
bn110825102,GRB,1.0
bn101015558,GRB,1.0
bn090915650,GRB,1.0
bn160131174,GRB,1.0
bn220617772,GRB,1.0
bn100111176,GRB,1.0
bn210903021,GRB,1.0
bn100228544,GRB,1.0
bn210323502,GRB,1.0
bn110307972,GRB,1.0
bn090617208,GRB,1.0
bn160406023,GRB,1.0
bn161207813,GRB,1.0
bn170228773,GRB,1.0
bn130116415,GRB,1.0
bn130702004,GRB,1.0
bn100413732,GRB,1.0
bn100811108,GRB,1.0
bn110227229,GRB,1.0
bn180728882,GRB,1.0
bn100210101,GRB,1.0
bn150717795,GRB,1.0
bn230129542,GRB,1.0
bn120727681,GRB,1.0
bn220525008,GRB,1.0
bn160727971,GRB,1.0
bn110228792,GRB,1.0
bn100131730,GRB,1.0
bn190716019,GRB,1.0
bn201216963,GRB,1.0
bn120122300,GRB,1.0
bn240109168,GRB,1.0
bn110220761,GRB,1.0
bn220624124,GRB,1.0
bn130612141,GRB,1.0
bn120415076,GRB,1.0
bn220117199,GRB,1.0
bn090424592,GRB,1.0
bn211225014,GRB,1.0
bn091208410,GRB,1.0
bn200228469,GRB,1.0
bn120905657,GRB,1.0
bn150728151,GRB,1.0
bn150802207,GRB,1.0
bn231020900,GRB,1.0
bn100709602,GRB,1.0
bn210405351,GRB,1.0
bn190415173,GRB,1.0
bn160106948,GRB,1.0
bn160423066,GRB,1.0
bn120830702,GRB,1.0
bn091215234,GRB,1.0
bn191202867,GRB,1.0
bn161012214,GRB,1.0
bn130522510,GRB,1.0
bn120824594,GRB,1.0
bn101231067,GRB,1.0
bn110906302,GRB,1.0
bn090629543,GRB,1.0
bn090612619,GRB,1.0
bn220511571,GRB,1.0
bn121210081,GRB,1.0
bn221014021,GRB,1.0
bn141122956,GRB,1.0
bn140328560,GRB,1.0
bn171002969,GRB,1.0
bn141213300,GRB,1.0
bn181226600,GRB,1.0
bn090423330,GRB,1.0
bn131212814,GRB,1.0
bn140113624,GRB,1.0
bn091224373,GRB,1.0
bn230514996,GRB,1.0
bn111228657,GRB,1.0
bn170705115,GRB,1.0
bn150226948,GRB,1.0
bn170403583,GRB,1.0
bn100502356,GRB,1.0
bn100814351,GRB,1.0
bn120430980,GRB,1.0
bn180210517,GRB,1.0
bn100719825,GRB,1.0
bn100228873,GRB,1.0
bn100516396,GRB,1.0
bn100101988,GRB,1.0
bn150110433,GRB,1.0
bn180116026,GRB,1.0
bn140105748,GRB,1.0
bn210620666,GRB,1.0
bn130109206,GRB,1.0
bn150131951,GRB,1.0
bn110622158,GRB,1.0
bn200216564,GRB,1.0
bn201120402,GRB,1.0
bn100717446,GRB,1.0
bn231222310,GRB,1.0
bn230802285,GRB,1.0
bn210406949,GRB,1.0
bn090522344,GRB,1.0
bn150201040,GRB,1.0
bn141118678,GRB,1.0
bn220826431,GRB,1.0
bn221009553,GRB,1.0
bn100527795,GRB,1.0
bn170708046,GRB,1.0
bn100301223,GRB,1.0
bn110428338,GRB,1.0
bn220107793,GRB,1.0
bn150721431,GRB,1.0
bn110728056,GRB,1.0
bn150412931,GRB,1.0
bn160308709,GRB,1.0
bn100625891,GRB,1.0
bn140224382,GRB,1.0
bn190406450,GRB,1.0
bn140917512,GRB,1.0
bn201223173,GRB,1.0
bn100608382,GRB,1.0
bn090907808,GRB,1.0
bn170325331,GRB,1.0
bn230806217,GRB,1.0
bn120519721,GRB,1.0
bn190330694,GRB,1.0
bn100130777,GRB,1.0
bn150705009,GRB,1.0
bn231028173,GRB,1.0
bn150922718,GRB,1.0
bn170826369,GRB,1.0
bn240125867,GRB,1.0
bn210912522,GRB,1.0
bn220516525,GRB,1.0
bn150810485,GRB,1.0
bn100318611,GRB,1.0
bn090131090,GRB,1.0
bn131202906,GRB,1.0
bn121223300,GRB,1.0
bn081110601,GRB,1.0
bn131014513,GRB,1.0
bn220325879,GRB,1.0
bn160519677,GRB,1.0
bn100410356,GRB,1.0
bn191015327,GRB,1.0
bn091030828,GRB,1.0
bn110820476,GRB,1.0
bn200809255,GRB,1.0
bn101213451,GRB,1.0
bn090811696,GRB,1.0
bn230803642,GRB,1.0
bn100513879,GRB,1.0
bn210731092,GRB,1.0
bn181016718,GRB,1.0
bn140621827,GRB,1.0
bn101107011,GRB,1.0
bn220613395,GRB,1.0
bn120814201,GRB,1.0
bn171120556,GRB,1.0
bn150226223,GRB,1.0
bn090712160,GRB,1.0
bn130115716,GRB,1.0
bn210928761,GRB,1.0
bn141102779,GRB,1.0
bn090704242,GRB,1.0
bn160929529,GRB,1.0
bn120328268,GRB,1.0
bn081229675,GRB,1.0
bn210429658,GRB,1.0
bn220118764,GRB,1.0
bn200212451,GRB,1.0
bn160917921,GRB,1.0
bn151024179,GRB,1.0
bn090717111,GRB,1.0
bn130307126,GRB,1.0
bn111117510,GRB,1.0
bn141229911,GRB,1.0
bn131018673,GRB,1.0
bn110709463,GRB,1.0
bn211229145,GRB,1.0
bn220421346,GRB,1.0
bn091221870,GRB,1.0
bn091030613,GRB,1.0
bn150715136,GRB,1.0
bn120327418,GRB,1.0
bn120312671,GRB,1.0
bn110904531,GRB,1.0
bn150614073,GRB,1.0
bn121202181,GRB,1.0
bn180113011,GRB,1.0
bn140715231,GRB,1.0
bn140819160,GRB,1.0
bn130609129,GRB,1.0
bn180806944,GRB,1.0
bn171210493,GRB,1.0
bn130622615,GRB,1.0
bn240112734,GRB,1.0
bn220608317,GRB,1.0
bn140501139,GRB,1.0
bn220711761,GRB,1.0
bn130416690,GRB,1.0
bn210422573,GRB,1.0
bn120102095,GRB,1.0
bn180418281,GRB,1.0
bn160820496,GRB,1.0
bn140523129,GRB,1.0
bn110629174,GRB,1.0
bn210724105,GRB,1.0
bn141029134,GRB,1.0
bn150612702,GRB,1.0
bn120727354,GRB,1.0
bn100915243,GRB,1.0
bn221231907,GRB,1.0
bn131217183,GRB,1.0
bn130530719,GRB,1.0
bn210323918,GRB,1.0
bn121005340,GRB,1.0
bn090112729,GRB,1.0
bn190312446,GRB,1.0
bn091017861,GRB,1.0
bn220617673,GRB,1.0
bn140831215,GRB,1.0
bn170522657,GRB,1.0
bn090704783,GRB,1.0
bn120205285,GRB,1.0
bn140603476,GRB,1.0
bn130104721,GRB,1.0
bn091023021,GRB,1.0
bn230521211,GRB,1.0
bn110331604,GRB,1.0
bn160330827,GRB,1.0
bn220308233,GRB,1.0
bn141208632,GRB,1.0
bn140807500,GRB,1.0
bn120222021,GRB,1.0
bn100816026,GRB,1.0
bn101130074,GRB,1.0
bn090708152,GRB,1.0
bn081226156,GRB,1.0
bn100406758,GRB,1.0
bn110401920,GRB,1.0
bn171011810,GRB,1.0
bn150120685,GRB,1.0
bn120913846,GRB,1.0
bn100515467,GRB,1.0
bn150724398,GRB,1.0
bn090820027,GRB,1.0
bn210731367,GRB,1.0
bn150804806,GRB,1.0
bn101220864,GRB,1.0
bn190828542,GRB,1.0
bn090902462,GRB,1.0
bn100804104,GRB,1.0
bn140427702,GRB,1.0
bn100208386,GRB,1.0
bn110213876,GRB,1.0
bn230510890,GRB,1.0
bn140810782,GRB,1.0
bn190331093,GRB,1.0
bn180823442,GRB,1.0
bn170504734,GRB,1.0
bn130427324,GRB,1.0
bn170306130,GRB,1.0
bn150128791,GRB,1.0
bn180120207,GRB,1.0
bn100629801,GRB,1.0
bn100528075,GRB,1.0
bn130528503,GRB,1.0
bn200325620,GRB,1.0
bn211211549,GRB,1.0
bn130828808,GRB,1.0
bn180103090,GRB,1.0
bn110123804,GRB,1.0
bn150319271,GRB,1.0
bn110128073,GRB,1.0
bn161125931,GRB,1.0
bn230728118,GRB,1.0
bn130610133,GRB,1.0
bn170222209,GRB,1.0
bn130828306,GRB,1.0
bn160513962,GRB,1.0
bn141226880,GRB,1.0
bn150411026,GRB,1.0
bn210225218,GRB,1.0
bn150226545,GRB,1.0
bn230527290,GRB,1.0
bn150618674,GRB,1.0
bn111201599,GRB,1.0
bn220715691,GRB,1.0
bn110705364,GRB,1.0
bn151231568,GRB,1.0
bn111112908,GRB,1.0
bn230209939,GRB,1.0
bn200110518,GRB,1.0
bn220321282,GRB,1.0
bn171108656,GRB,1.0
bn141105406,GRB,1.0
bn190515190,GRB,1.0
bn120427054,GRB,1.0
bn170302166,GRB,1.0
bn110301214,GRB,1.0
bn100211440,GRB,1.0
bn170714049,GRB,1.0
bn130331566,GRB,1.0
bn160624477,GRB,1.0
bn200716957,GRB,1.0
bn120302080,GRB,1.0
bn120323507,GRB,1.0
bn130523095,GRB,1.0
bn130106829,GRB,1.0
bn140109771,GRB,1.0
bn240118075,GRB,1.0
bn230321182,GRB,1.0
bn180804909,GRB,1.0
bn180123820,GRB,1.0
bn081119184,GRB,1.0
bn180524920,GRB,1.0
bn100315361,GRB,1.0
bn121211574,GRB,1.0
bn180528465,GRB,1.0
bn161015710,GRB,1.0
bn090610883,GRB,1.0
bn210802839,GRB,1.0
bn100829876,GRB,1.0
bn240101540,GRB,1.0
bn090730608,GRB,1.0
bn210915530,GRB,1.0
bn131217108,GRB,1.0
bn120109824,GRB,1.0
bn180204109,GRB,1.0
bn151030999,GRB,1.0
bn200607362,GRB,1.0
bn151126293,GRB,1.0
bn181027076,GRB,1.0
bn170911267,GRB,1.0
bn140801792,GRB,1.0
bn220912963,GRB,1.0
bn200630980,GRB,1.0
bn130612456,GRB,1.0
bn100530737,GRB,1.0
bn140825328,GRB,1.0
bn230805475,GRB,1.0
bn160519012,GRB,1.0
bn140126815,GRB,1.0
bn090419997,GRB,1.0
bn131128629,GRB,1.0
bn201231447,GRB,1.0
bn190304371,GRB,1.0
bn201020241,GRB,1.0
bn140216331,GRB,1.0
bn181121307,GRB,1.0
bn100302061,GRB,1.0
bn091126389,GRB,1.0
bn140227738,GRB,1.0
bn140628704,GRB,1.0
bn150609316,GRB,1.0
bn110706728,GRB,1.0
bn130220964,GRB,1.0
bn220101215,GRB,1.0
bn211129410,GRB,1.0
bn150923297,GRB,1.0
bn160323293,GRB,1.0
bn140606133,GRB,1.0
bn180305393,GRB,1.0
bn141220252,GRB,1.0
bn161129300,GRB,1.0
bn090529310,GRB,1.0
bn100212550,GRB,1.0
bn160406503,GRB,1.0
bn170929513,GRB,1.0
bn180219482,GRB,1.0
bn230201060,GRB,1.0
bn110413938,GRB,1.0
bn110217591,GRB,1.0
bn140209313,GRB,1.0
bn210127268,GRB,1.0
bn150110923,GRB,1.0
bn150127935,GRB,1.0
bn120217904,GRB,1.0
bn090528516,GRB,1.0
bn101225377,GRB,1.0
bn081206275,GRB,1.0
bn140516765,GRB,1.0
bn230110649,GRB,1.0
bn100307928,GRB,1.0
bn190504678,GRB,1.0
bn221024542,GRB,1.0
bn090102122,GRB,1.0
bn120814803,GRB,1.0
bn140404171,GRB,1.0
bn081223419,GRB,1.0
bn150622393,GRB,1.0
bn110304071,GRB,1.0
bn170511249,GRB,1.0
bn100929315,GRB,1.0
bn130808253,GRB,1.0
bn131122490,GRB,1.0
bn090113778,GRB,1.0
bn090328713,GRB,1.0
bn141030746,GRB,1.0
bn160223416,GRB,1.0
bn111230683,GRB,1.0
bn111203054,GRB,1.0
bn140304557,GRB,1.0
bn121221916,GRB,1.0
bn100831651,GRB,1.0
bn110831282,GRB,1.0
bn160219673,GRB,1.0
bn141225959,GRB,1.0
bn210619999,GRB,1.0
bn131108024,GRB,1.0
bn131127696,GRB,1.0
bn200531119,GRB,1.0
bn150120123,GRB,1.0
bn100225703,GRB,1.0
bn090802235,GRB,1.0
bn090126227,GRB,1.0
bn220107615,GRB,1.0
bn220807581,GRB,1.0
bn100805300,GRB,1.0
bn150928359,GRB,1.0
bn110311812,GRB,1.0
bn110928180,GRB,1.0
bn111231622,GRB,1.0
bn181122381,GRB,1.0
bn140519043,GRB,1.0
bn230510503,GRB,1.0
bn101224614,GRB,1.0
bn160721806,GRB,1.0
bn220713691,GRB,1.0
bn110813237,GRB,1.0
bn120612680,GRB,1.0
bn210305794,GRB,1.0
bn110101506,GRB,1.0
bn240129632,GRB,1.0
bn171215705,GRB,1.0
bn160318342,GRB,1.0
bn120703417,GRB,1.0
bn140429975,GRB,1.0
bn150208929,GRB,1.0
bn090207777,GRB,1.0
bn200915144,GRB,1.0
bn170903534,GRB,1.0
bn171124235,GRB,1.0
bn120520949,GRB,1.0
