event_name,event_type
bn150224957,LOCLPAR
bn191211253,LOCLPAR
bn150713123,LOCLPAR
bn230326224,LOCLPAR
bn150725291,LOCLPAR
bn170303182,LOCLPAR
bn170421123,LOCLPAR
bn150622899,LOCLPAR
bn180421202,LOCLPAR
bn151108513,LOCLPAR
bn150114904,LOCLPAR
bn150715935,LOCLPAR
bn160317664,LOCLPAR
bn101025194,LOCLPAR
bn141026627,LOCLPAR
bn110313217,LOCLPAR
bn130604601,LOCLPAR
bn170908192,LOCLPAR
bn191028212,LOCLPAR
bn180826856,LOCLPAR
bn150705163,LOCLPAR
bn160416989,LOCLPAR
bn150913606,LOCLPAR
bn110807016,LOCLPAR
bn151015495,LOCLPAR
bn210521194,LOCLPAR
bn091201074,LOCLPAR
bn170111256,LOCLPAR
bn221104291,LOCLPAR
bn160902479,LOCLPAR
bn170908247,LOCLPAR
bn090830768,LOCLPAR
bn161226014,LOCLPAR
bn220211918,LOCLPAR
bn150923525,LOCLPAR
bn221231419,LOCLPAR
bn220101303,LOCLPAR
bn150201986,LOCLPAR
bn100719325,LOCLPAR
bn220808614,LOCLPAR
bn160927979,LOCLPAR
bn160906115,LOCLPAR
bn090722447,LOCLPAR
bn150616526,LOCLPAR
bn110624297,LOCLPAR
bn230928867,LOCLPAR
bn170908473,LOCLPAR
bn100405624,LOCLPAR
bn230518919,LOCLPAR
bn151107950,LOCLPAR
bn150119891,LOCLPAR
bn230925241,LOCLPAR
bn170617134,LOCLPAR
bn230228185,LOCLPAR
bn110823518,LOCLPAR
bn230210176,LOCLPAR
bn230209983,LOCLPAR
bn170322212,LOCLPAR
bn100804881,LOCLPAR
bn170925541,LOCLPAR
bn170906957,LOCLPAR
bn220811249,LOCLPAR
bn110806332,LOCLPAR
bn150305817,LOCLPAR
bn121116010,LOCLPAR
bn160709649,LOCLPAR
bn161223040,LOCLPAR
bn180227234,LOCLPAR
bn161125699,LOCLPAR
bn160224234,LOCLPAR
bn171231988,LOCLPAR
bn100613261,LOCLPAR
bn160113552,LOCLPAR
bn150620492,LOCLPAR
bn170303584,LOCLPAR
bn110806881,LOCLPAR
bn110502136,LOCLPAR
bn150826536,LOCLPAR
bn150921541,LOCLPAR
bn171208477,LOCLPAR
bn231107654,LOCLPAR
bn160720489,LOCLPAR
bn221004355,LOCLPAR
bn150731103,LOCLPAR
bn160323546,LOCLPAR
bn211201086,LOCLPAR
bn230424961,LOCLPAR
bn220812505,LOCLPAR
bn210527140,LOCLPAR
bn150624959,LOCLPAR
bn170420463,LOCLPAR
bn131002466,LOCLPAR
bn180826925,LOCLPAR
bn150911779,LOCLPAR
bn220919851,LOCLPAR
bn151220108,LOCLPAR
bn220203641,LOCLPAR
bn220809534,LOCLPAR
bn101231751,LOCLPAR
bn170716577,LOCLPAR
bn170928941,LOCLPAR
bn230424321,LOCLPAR
bn150827524,LOCLPAR
bn161222046,LOCLPAR
bn150713526,LOCLPAR
bn150713598,LOCLPAR
bn220808277,LOCLPAR
bn220807287,LOCLPAR
bn230402135,LOCLPAR
bn120309550,LOCLPAR
bn171204582,LOCLPAR
bn100710507,LOCLPAR
bn170420252,LOCLPAR
bn150418839,LOCLPAR
bn180108849,LOCLPAR
bn150219236,LOCLPAR
bn100610209,LOCLPAR
bn170913147,LOCLPAR
bn220809324,LOCLPAR
bn161208447,LOCLPAR
bn150411042,LOCLPAR
bn150916087,LOCLPAR
bn090411069,LOCLPAR
bn110806992,LOCLPAR
bn120903721,LOCLPAR
bn170911257,LOCLPAR
bn130515811,LOCLPAR
bn100718330,LOCLPAR
bn150220229,LOCLPAR
bn150626873,LOCLPAR
bn151008550,LOCLPAR
bn220314139,LOCLPAR
bn110806263,LOCLPAR
bn150812858,LOCLPAR
bn180108707,LOCLPAR
bn170916211,LOCLPAR
bn100701253,LOCLPAR
bn161102183,LOCLPAR
bn160226217,LOCLPAR
bn220809267,LOCLPAR
bn110806383,LOCLPAR
bn170730317,LOCLPAR
bn180705879,LOCLPAR
bn130606518,LOCLPAR
bn221227530,LOCLPAR
bn110731068,LOCLPAR
bn170127901,LOCLPAR
bn160825615,LOCLPAR
bn170205755,LOCLPAR
bn210607892,LOCLPAR
bn110807450,LOCLPAR
bn220622561,LOCLPAR
bn161224031,LOCLPAR
bn150828109,LOCLPAR
bn150629779,LOCLPAR
bn230328204,LOCLPAR
bn160316770,LOCLPAR
bn170128374,LOCLPAR
bn220906904,LOCLPAR
bn160508950,LOCLPAR
bn160130626,LOCLPAR
bn151127174,LOCLPAR
bn150827315,LOCLPAR
bn221205038,LOCLPAR
bn190320018,LOCLPAR
bn140214230,LOCLPAR
bn230925572,LOCLPAR
bn110404493,LOCLPAR
bn171207486,LOCLPAR
bn170929011,LOCLPAR
bn100610345,LOCLPAR
bn220313858,LOCLPAR
bn230304074,LOCLPAR
bn150828590,LOCLPAR
bn220905985,LOCLPAR
bn180101059,LOCLPAR
bn170930994,LOCLPAR
bn150706652,LOCLPAR
bn160517806,LOCLPAR
bn220904004,LOCLPAR
bn110805920,LOCLPAR
bn170820847,LOCLPAR
bn090814394,LOCLPAR
bn170331986,LOCLPAR
bn120702387,LOCLPAR
bn161130183,LOCLPAR
bn210416925,LOCLPAR
bn180914410,LOCLPAR
bn210827810,LOCLPAR
bn100630044,LOCLPAR
bn160414511,LOCLPAR
bn171205573,LOCLPAR
bn150106207,LOCLPAR
bn170908603,LOCLPAR
bn231208675,LOCLPAR
bn201016296,LOCLPAR
bn150824552,LOCLPAR
bn130606588,LOCLPAR
bn170721535,LOCLPAR
bn220810189,LOCLPAR
bn161027304,LOCLPAR
bn150807969,LOCLPAR
bn230521133,LOCLPAR
bn201219157,LOCLPAR
bn151110855,LOCLPAR
bn160709580,LOCLPAR
bn150712535,LOCLPAR
bn160606236,LOCLPAR
bn161113941,LOCLPAR
bn171011687,LOCLPAR
bn170202118,LOCLPAR
bn190710013,LOCLPAR
bn171219242,LOCLPAR
bn220811515,LOCLPAR
bn230330841,LOCLPAR
bn120309763,LOCLPAR
bn150713455,LOCLPAR
bn230424184,LOCLPAR
bn190105070,LOCLPAR
bn150705731,LOCLPAR
bn210512553,LOCLPAR
bn170617045,LOCLPAR
bn231105673,LOCLPAR
bn150704952,LOCLPAR
bn180122517,LOCLPAR
bn150417747,LOCLPAR
bn120923187,LOCLPAR
bn160216770,LOCLPAR
bn220115034,LOCLPAR
bn170709777,LOCLPAR
bn150908620,LOCLPAR
bn120312746,LOCLPAR
bn230518095,LOCLPAR
bn171013670,LOCLPAR
bn171011829,LOCLPAR
bn110404501,LOCLPAR
bn110404524,LOCLPAR
bn180508642,LOCLPAR
bn170328090,LOCLPAR
bn180506192,LOCLPAR
bn230423898,LOCLPAR
bn180309145,LOCLPAR
bn171206162,LOCLPAR
bn151207355,LOCLPAR
bn170908330,LOCLPAR
bn150225121,LOCLPAR
bn220904924,LOCLPAR
bn150908218,LOCLPAR
bn150815763,LOCLPAR
bn160319580,LOCLPAR
bn210420894,LOCLPAR
bn110205164,LOCLPAR
bn220809199,LOCLPAR
bn160831163,LOCLPAR
bn221222650,LOCLPAR
bn160218756,LOCLPAR
bn151013511,LOCLPAR
bn151007559,LOCLPAR
bn170927524,LOCLPAR
bn151016084,LOCLPAR
bn110929275,LOCLPAR
bn150731173,LOCLPAR
bn100804195,LOCLPAR
bn120323145,LOCLPAR
bn170327947,LOCLPAR
bn231105745,LOCLPAR
bn181105385,LOCLPAR
bn170302189,LOCLPAR
bn150923953,LOCLPAR
bn110404635,LOCLPAR
bn110404660,LOCLPAR
bn231220724,LOCLPAR
bn170908739,LOCLPAR
bn151010202,LOCLPAR
bn160302105,LOCLPAR
bn100630256,LOCLPAR
bn141229739,LOCLPAR
bn170528305,LOCLPAR
bn120717827,LOCLPAR
bn170919238,LOCLPAR
bn120309834,LOCLPAR
bn221223569,LOCLPAR
bn101024200,LOCLPAR
bn170124005,LOCLPAR
bn160615279,LOCLPAR
bn150411135,LOCLPAR
bn170723188,LOCLPAR
bn150914173,LOCLPAR
bn120309429,LOCLPAR
bn220721994,LOCLPAR
bn221222248,LOCLPAR
bn220115430,LOCLPAR
bn160606498,LOCLPAR
bn151119712,LOCLPAR
bn150815693,LOCLPAR
bn130525869,LOCLPAR
bn171121835,LOCLPAR
bn211104540,LOCLPAR
bn181027132,LOCLPAR
bn131113238,LOCLPAR
bn211012606,LOCLPAR
bn150817748,LOCLPAR
bn180121596,LOCLPAR
bn160615140,LOCLPAR
bn160708659,LOCLPAR
bn161125555,LOCLPAR
bn151011527,LOCLPAR
bn240103230,LOCLPAR
bn161209508,LOCLPAR
bn170721323,LOCLPAR
bn110131116,LOCLPAR
bn120322955,LOCLPAR
bn181210176,LOCLPAR
bn160714539,LOCLPAR
bn150816826,LOCLPAR
bn160225226,LOCLPAR
bn160630867,LOCLPAR
bn150801095,LOCLPAR
bn150513788,LOCLPAR
bn160729343,LOCLPAR
bn161124707,LOCLPAR
bn150608233,LOCLPAR
bn090722377,LOCLPAR
bn150910205,LOCLPAR
bn211111077,LOCLPAR
bn101026189,LOCLPAR
bn150411539,LOCLPAR
bn151210259,LOCLPAR
bn180204853,LOCLPAR
bn151008621,LOCLPAR
bn150813780,LOCLPAR
bn160306993,LOCLPAR
bn151220958,LOCLPAR
bn140103138,LOCLPAR
bn160927908,LOCLPAR
bn151221497,LOCLPAR
bn220821279,LOCLPAR
bn220704307,LOCLPAR
bn190313150,LOCLPAR
bn150410475,LOCLPAR
bn210701254,LOCLPAR
bn231002888,LOCLPAR
bn160901487,LOCLPAR
bn181211168,LOCLPAR
bn151231799,LOCLPAR
bn170201595,LOCLPAR
bn121009623,LOCLPAR
bn171015654,LOCLPAR
bn131117143,LOCLPAR
bn100804317,LOCLPAR
bn150915095,LOCLPAR
bn110809441,LOCLPAR
bn110315280,LOCLPAR
bn150711283,LOCLPAR
bn170103797,LOCLPAR
bn130518084,LOCLPAR
bn100620962,LOCLPAR
bn151220037,LOCLPAR
bn110909724,LOCLPAR
bn230717531,LOCLPAR
bn150912188,LOCLPAR
bn170528709,LOCLPAR
bn160613298,LOCLPAR
bn130317838,LOCLPAR
bn150909679,LOCLPAR
bn151221098,LOCLPAR
bn170201199,LOCLPAR
bn110624368,LOCLPAR
bn160606425,LOCLPAR
bn150623043,LOCLPAR
bn231218748,LOCLPAR
bn160905051,LOCLPAR
bn170119259,LOCLPAR
bn110626359,LOCLPAR
bn150624888,LOCLPAR
bn151222021,LOCLPAR
bn230523371,LOCLPAR
bn151224005,LOCLPAR
bn160317572,LOCLPAR
bn230401091,LOCLPAR
bn151215147,LOCLPAR
bn120315660,LOCLPAR
bn160714609,LOCLPAR
bn160402820,LOCLPAR
bn170104858,LOCLPAR
bn160114544,LOCLPAR
bn150623298,LOCLPAR
bn170625116,LOCLPAR
bn170420131,LOCLPAR
bn220819298,LOCLPAR
bn160123329,LOCLPAR
bn160811945,LOCLPAR
bn170529629,LOCLPAR
bn150911268,LOCLPAR
bn150908885,LOCLPAR
bn170717704,LOCLPAR
bn110301888,LOCLPAR
bn221210909,LOCLPAR
bn220708268,LOCLPAR
bn150820654,LOCLPAR
bn170302592,LOCLPAR
bn100610487,LOCLPAR
bn151201214,LOCLPAR
bn220818378,LOCLPAR
bn171218320,LOCLPAR
bn180917972,LOCLPAR
bn171012750,LOCLPAR
bn150921969,LOCLPAR
bn170909068,LOCLPAR
bn180506261,LOCLPAR
bn230216447,LOCLPAR
bn110314214,LOCLPAR
bn220905064,LOCLPAR
bn160830574,LOCLPAR
bn161221126,LOCLPAR
bn150614185,LOCLPAR
bn160809961,LOCLPAR
bn160707738,LOCLPAR
bn170127311,LOCLPAR
bn151207232,LOCLPAR
bn160606168,LOCLPAR
bn210527208,LOCLPAR
bn161029287,LOCLPAR
bn170322141,LOCLPAR
bn150801520,LOCLPAR
bn150801492,LOCLPAR
bn181210248,LOCLPAR
bn180913489,LOCLPAR
bn170818863,LOCLPAR
bn180705950,LOCLPAR
bn151107028,LOCLPAR
bn151109934,LOCLPAR
bn150822639,LOCLPAR
bn240324723,LOCLPAR
bn170827717,LOCLPAR
bn230424040,LOCLPAR
bn150625949,LOCLPAR
bn170928090,LOCLPAR
bn100630115,LOCLPAR
bn090723254,LOCLPAR
bn220910867,LOCLPAR
bn210918139,LOCLPAR
bn161208378,LOCLPAR
bn150416026,LOCLPAR
bn170107763,LOCLPAR
bn220807553,LOCLPAR
bn170823751,LOCLPAR
bn170718370,LOCLPAR
bn170307219,LOCLPAR
bn131015644,LOCLPAR
bn171226111,LOCLPAR
bn171207556,LOCLPAR
bn151206292,LOCLPAR
bn170331916,LOCLPAR
bn191212245,LOCLPAR
bn150625810,LOCLPAR
bn150921047,LOCLPAR
bn150824623,LOCLPAR
bn130818117,LOCLPAR
bn151205371,LOCLPAR
bn231003808,LOCLPAR
bn170831682,LOCLPAR
bn221220340,LOCLPAR
bn150417914,LOCLPAR
bn160903470,LOCLPAR
bn171227690,LOCLPAR
bn220716546,LOCLPAR
bn170105780,LOCLPAR
bn160811516,LOCLPAR
bn161001874,LOCLPAR
bn160928900,LOCLPAR
bn150827454,LOCLPAR
bn160519789,LOCLPAR
bn170914351,LOCLPAR
bn230601463,LOCLPAR
bn180215689,LOCLPAR
bn180509237,LOCLPAR
bn160122407,LOCLPAR
bn100617104,LOCLPAR
bn090830696,LOCLPAR
bn090625623,LOCLPAR
bn220723907,LOCLPAR
bn150916158,LOCLPAR
bn160112561,LOCLPAR
bn150808890,LOCLPAR
bn220808543,LOCLPAR
bn151216210,LOCLPAR
bn151224927,LOCLPAR
bn150826605,LOCLPAR
bn160729862,LOCLPAR
bn130821361,LOCLPAR
bn161222188,LOCLPAR
bn220722916,LOCLPAR
bn130821430,LOCLPAR
bn110312222,LOCLPAR
bn190709943,LOCLPAR
bn160925925,LOCLPAR
bn160311881,LOCLPAR
bn110806242,LOCLPAR
bn220115955,LOCLPAR
bn170916333,LOCLPAR
bn220819956,LOCLPAR
bn170430047,LOCLPAR
bn221204968,LOCLPAR
bn230514137,LOCLPAR
bn150731598,LOCLPAR
bn221219680,LOCLPAR
bn121009222,LOCLPAR
bn141121185,LOCLPAR
bn140220524,LOCLPAR
bn171206494,LOCLPAR
bn150810875,LOCLPAR
bn170908081,LOCLPAR
bn100917148,LOCLPAR
bn101031097,LOCLPAR
bn120523239,LOCLPAR
bn180601345,LOCLPAR
bn140913007,LOCLPAR
bn220731690,LOCLPAR
bn210322185,LOCLPAR
bn100610628,LOCLPAR
bn121224674,LOCLPAR
bn100717337,LOCLPAR
bn110525574,LOCLPAR
bn170908540,LOCLPAR
bn210131201,LOCLPAR
bn151007844,LOCLPAR
bn170918317,LOCLPAR
bn220628505,LOCLPAR
bn210918281,LOCLPAR
bn160101013,LOCLPAR
bn231201517,LOCLPAR
bn170908168,LOCLPAR
bn110806526,LOCLPAR
bn230630035,LOCLPAR
bn161227005,LOCLPAR
bn130816958,LOCLPAR
bn220402349,LOCLPAR
bn230327941,LOCLPAR
bn220810925,LOCLPAR
bn160901557,LOCLPAR
bn221224228,LOCLPAR
bn090104321,LOCLPAR
bn090403218,LOCLPAR
bn210918207,LOCLPAR
bn151007223,LOCLPAR
bn150828520,LOCLPAR
bn100714419,LOCLPAR
bn110806924,LOCLPAR
bn170809128,LOCLPAR
bn161013562,LOCLPAR
bn100709513,LOCLPAR
bn150915590,LOCLPAR
bn170101885,LOCLPAR
bn170913289,LOCLPAR
bn151008219,LOCLPAR
bn151202062,LOCLPAR
bn231001997,LOCLPAR
bn090722510,LOCLPAR
bn220907896,LOCLPAR
bn190122229,LOCLPAR
bn160321563,LOCLPAR
bn090408585,LOCLPAR
bn220329003,LOCLPAR
bn160408227,LOCLPAR
bn220608560,LOCLPAR
bn151221029,LOCLPAR
bn140913075,LOCLPAR
bn140822015,LOCLPAR
bn220608626,LOCLPAR
bn211101238,LOCLPAR
bn150828091,LOCLPAR
bn220607636,LOCLPAR
bn170915272,LOCLPAR
bn170916264,LOCLPAR
bn230929854,LOCLPAR
bn160716523,LOCLPAR
bn170917255,LOCLPAR
bn170918246,LOCLPAR
bn160804082,LOCLPAR
bn130630025,LOCLPAR
bn140730526,LOCLPAR
bn170416993,LOCLPAR
bn151114823,LOCLPAR
bn230606574,LOCLPAR
bn150301021,LOCLPAR
bn170205165,LOCLPAR
bn220609617,LOCLPAR
bn160930883,LOCLPAR
bn160803088,LOCLPAR
bn121226175,LOCLPAR
bn171014452,LOCLPAR
bn161231893,LOCLPAR
bn140729603,LOCLPAR
bn230705968,LOCLPAR
bn220609549,LOCLPAR
bn220607704,LOCLPAR
bn150918565,LOCLPAR
bn190805237,LOCLPAR
bn230403896,LOCLPAR
bn220808267,LOCLPAR
bn150623708,LOCLPAR
bn120319237,LOCLPAR
bn170910196,LOCLPAR
bn170901604,LOCLPAR
bn120717590,LOCLPAR
bn161221838,LOCLPAR
bn220820236,LOCLPAR
bn170831541,LOCLPAR
bn220222679,LOCLPAR
bn230904520,LOCLPAR
bn180114446,LOCLPAR
bn220717538,LOCLPAR
bn220927493,LOCLPAR
bn150623257,LOCLPAR
bn150623390,LOCLPAR
bn150126601,LOCLPAR
bn221130867,LOCLPAR
bn170822830,LOCLPAR
bn230719675,LOCLPAR
bn160720418,LOCLPAR
bn220608694,LOCLPAR
bn150108121,LOCLPAR
bn161201175,LOCLPAR
bn090806766,LOCLPAR
bn220314071,LOCLPAR
bn121115186,LOCLPAR
bn150623322,LOCLPAR
bn161001804,LOCLPAR
bn150608515,LOCLPAR
bn190511253,LOCLPAR
bn220415133,LOCLPAR
bn150628857,LOCLPAR
bn170629508,LOCLPAR
bn171017982,LOCLPAR
bn100614257,LOCLPAR
bn100619163,LOCLPAR
bn150416430,LOCLPAR
bn220220767,LOCLPAR
bn140220451,LOCLPAR
bn220609685,LOCLPAR
bn231122151,LOCLPAR
bn231202225,LOCLPAR
bn100612385,LOCLPAR
bn170916402,LOCLPAR
bn221230220,LOCLPAR
bn100625991,LOCLPAR
bn150922599,LOCLPAR
bn121222196,LOCLPAR
bn150804564,LOCLPAR
bn230115621,LOCLPAR
bn160507532,LOCLPAR
bn211105201,LOCLPAR
bn151012187,LOCLPAR
bn170327522,LOCLPAR
bn131229240,LOCLPAR
bn230520897,LOCLPAR
bn220701970,LOCLPAR
bn150725221,LOCLPAR
bn150202624,LOCLPAR
bn100622080,LOCLPAR
bn181230547,LOCLPAR
bn141018757,LOCLPAR
bn220716616,LOCLPAR
bn230630955,LOCLPAR
bn150622879,LOCLPAR
bn110526499,LOCLPAR
bn230606504,LOCLPAR
bn230928961,LOCLPAR
bn170814541,LOCLPAR
bn150806547,LOCLPAR
bn220604515,LOCLPAR
bn151208276,LOCLPAR
bn160601211,LOCLPAR
bn230925146,LOCLPAR
bn120813947,LOCLPAR
bn120723487,LOCLPAR
bn211116293,LOCLPAR
bn160803721,LOCLPAR
bn220119490,LOCLPAR
bn160415997,LOCLPAR
bn230702933,LOCLPAR
bn170422019,LOCLPAR
bn231002917,LOCLPAR
bn120604526,LOCLPAR
bn161001444,LOCLPAR
bn150623457,LOCLPAR
bn120903551,LOCLPAR
bn150416992,LOCLPAR
bn140821919,LOCLPAR
bn110929839,LOCLPAR
bn160808542,LOCLPAR
bn120721498,LOCLPAR
bn220807623,LOCLPAR
bn150528956,LOCLPAR
bn130703931,LOCLPAR
bn110806023,LOCLPAR
bn150617587,LOCLPAR
bn230521954,LOCLPAR
bn130605594,LOCLPAR
bn160601139,LOCLPAR
bn230717560,LOCLPAR
bn170214511,LOCLPAR
bn170917751,LOCLPAR
bn130302637,LOCLPAR
bn160620594,LOCLPAR
bn140805483,LOCLPAR
bn151116807,LOCLPAR
bn120715601,LOCLPAR
bn150913675,LOCLPAR
bn150716006,LOCLPAR
bn160807550,LOCLPAR
bn180517520,LOCLPAR
bn160306898,LOCLPAR
bn150425714,LOCLPAR
bn160803655,LOCLPAR
bn150419900,LOCLPAR
bn110913256,LOCLPAR
bn160605928,LOCLPAR
bn131015810,LOCLPAR
bn150623535,LOCLPAR
bn220115597,LOCLPAR
bn220115527,LOCLPAR
bn170925611,LOCLPAR
bn110710577,LOCLPAR
bn160308880,LOCLPAR
bn230703990,LOCLPAR
bn170322636,LOCLPAR
bn180818499,LOCLPAR
bn150614611,LOCLPAR
bn181008482,LOCLPAR
bn150916581,LOCLPAR
bn160806559,LOCLPAR
bn150502589,LOCLPAR
bn150716928,LOCLPAR
bn120321986,LOCLPAR
bn080916547,LOCLPAR
bn110506946,LOCLPAR
bn230720596,LOCLPAR
bn230601628,LOCLPAR
bn120603464,LOCLPAR
bn110712496,LOCLPAR
bn171003470,LOCLPAR
bn210827592,LOCLPAR
bn231219899,LOCLPAR
bn150908784,LOCLPAR
bn160505549,LOCLPAR
bn220718528,LOCLPAR
bn180922270,LOCLPAR
bn180515539,LOCLPAR
bn131015674,LOCLPAR
bn230904655,LOCLPAR
bn110618964,LOCLPAR
bn150914598,LOCLPAR
bn170930564,LOCLPAR
bn100928645,LOCLPAR
bn140526964,LOCLPAR
bn150802581,LOCLPAR
bn150909708,LOCLPAR
bn150317654,LOCLPAR
bn180514547,LOCLPAR
bn170420534,LOCLPAR
bn150806478,LOCLPAR
bn120701392,LOCLPAR
bn160804576,LOCLPAR
bn110710507,LOCLPAR
bn220528583,LOCLPAR
bn170328514,LOCLPAR
bn121009647,LOCLPAR
bn150420657,LOCLPAR
bn150922462,LOCLPAR
bn150717425,LOCLPAR
bn150712960,LOCLPAR
bn160805498,LOCLPAR
bn160322552,LOCLPAR
bn100517518,LOCLPAR
bn160807480,LOCLPAR
bn110524510,LOCLPAR
bn160206566,LOCLPAR
bn150317580,LOCLPAR
bn110806016,LOCLPAR
bn150202616,LOCLPAR
bn150608798,LOCLPAR
bn190102521,LOCLPAR
bn210223610,LOCLPAR
bn170512490,LOCLPAR
bn100627341,LOCLPAR
bn151014501,LOCLPAR
bn150623397,LOCLPAR
bn160413519,LOCLPAR
bn100705164,LOCLPAR
bn160320571,LOCLPAR
bn200831462,LOCLPAR
bn150713741,LOCLPAR
bn180119210,LOCLPAR
bn130301638,LOCLPAR
bn110504126,LOCLPAR
bn160811023,LOCLPAR
bn161125628,LOCLPAR
bn120309402,LOCLPAR
bn170909465,LOCLPAR
bn161227927,LOCLPAR
bn151128166,LOCLPAR
bn240102925,LOCLPAR
bn220804374,LOCLPAR
bn120603533,LOCLPAR
bn230216941,LOCLPAR
bn090722581,LOCLPAR
bn150623636,LOCLPAR
bn220704448,LOCLPAR
bn160216560,LOCLPAR
bn110806948,LOCLPAR
bn150623369,LOCLPAR
bn230424465,LOCLPAR
bn160324539,LOCLPAR
bn160627465,LOCLPAR
bn110806043,LOCLPAR
bn240310543,LOCLPAR
bn170908399,LOCLPAR
bn210302975,LOCLPAR
bn120309358,LOCLPAR
bn220820098,LOCLPAR
bn160605921,LOCLPAR
bn170908686,LOCLPAR
bn171031950,LOCLPAR
bn130722605,LOCLPAR
bn160803373,LOCLPAR
bn130725517,LOCLPAR
bn150622964,LOCLPAR
bn170718229,LOCLPAR
bn171204178,LOCLPAR
bn190608859,LOCLPAR
bn190408536,LOCLPAR
bn230925076,LOCLPAR
bn230904587,LOCLPAR
bn150829183,LOCLPAR
bn220116515,LOCLPAR
bn211115960,LOCLPAR
bn150802512,LOCLPAR
bn150530940,LOCLPAR
bn150622892,LOCLPAR
bn151221522,LOCLPAR
bn230212157,LOCLPAR
bn200409525,LOCLPAR
bn170831612,LOCLPAR
bn150828943,LOCLPAR
bn150912117,LOCLPAR
bn120715531,LOCLPAR
bn220901033,LOCLPAR
bn131112243,LOCLPAR
bn150106349,LOCLPAR
bn151215077,LOCLPAR
bn160113148,LOCLPAR
bn230424668,LOCLPAR
bn110806050,LOCLPAR
bn160417082,LOCLPAR
bn170121313,LOCLPAR
bn110710081,LOCLPAR
bn181105454,LOCLPAR
bn130601547,LOCLPAR
bn170514541,LOCLPAR
bn150920548,LOCLPAR
bn150919556,LOCLPAR
bn211110227,LOCLPAR
bn231201722,LOCLPAR
bn220820167,LOCLPAR
bn171028991,LOCLPAR
bn180618245,LOCLPAR
bn170127239,LOCLPAR
bn160806136,LOCLPAR
bn120602539,LOCLPAR
bn190513824,LOCLPAR
bn150805556,LOCLPAR
bn171001986,LOCLPAR
bn220220203,LOCLPAR
bn171212040,LOCLPAR
bn150623776,LOCLPAR
bn130630950,LOCLPAR
bn090830775,LOCLPAR
bn181103992,LOCLPAR
bn150224127,LOCLPAR
bn151009211,LOCLPAR
bn160322623,LOCLPAR
bn190214738,LOCLPAR
bn230101903,LOCLPAR
bn180427080,LOCLPAR
bn161124636,LOCLPAR
bn170201788,LOCLPAR
bn110806454,LOCLPAR
bn171013742,LOCLPAR
bn160106680,LOCLPAR
bn160301113,LOCLPAR
bn170731309,LOCLPAR
bn150803573,LOCLPAR
bn130330149,LOCLPAR
bn100610276,LOCLPAR
bn220606496,LOCLPAR
bn221223237,LOCLPAR
bn130818916,LOCLPAR
bn230805778,LOCLPAR
bn090325526,LOCLPAR
bn170203771,LOCLPAR
bn100629260,LOCLPAR
bn160803157,LOCLPAR
bn110503130,LOCLPAR
bn150819662,LOCLPAR
bn100713425,LOCLPAR
bn161029357,LOCLPAR
bn150911337,LOCLPAR
bn220712161,LOCLPAR
bn131002326,LOCLPAR
bn100505026,LOCLPAR
bn210416998,LOCLPAR
bn150803502,LOCLPAR
bn171019550,LOCLPAR
bn170723116,LOCLPAR
bn150908689,LOCLPAR
bn170709848,LOCLPAR
bn120423889,LOCLPAR
bn170528638,LOCLPAR
bn120606878,LOCLPAR
bn110405755,LOCLPAR
bn150817819,LOCLPAR
bn180908201,LOCLPAR
bn150623466,LOCLPAR
bn160611244,LOCLPAR
bn120802652,LOCLPAR
bn211104354,LOCLPAR
bn160812507,LOCLPAR
bn160322484,LOCLPAR
bn170127382,LOCLPAR
bn121009292,LOCLPAR
bn150417422,LOCLPAR
bn151110925,LOCLPAR
bn141019918,LOCLPAR
bn120322979,LOCLPAR
bn171206565,LOCLPAR
bn090722258,LOCLPAR
bn230725540,LOCLPAR
bn150412128,LOCLPAR
bn150817677,LOCLPAR
bn110712468,LOCLPAR
bn100715413,LOCLPAR
bn160508522,LOCLPAR
bn161004849,LOCLPAR
bn170908104,LOCLPAR
bn110524579,LOCLPAR
bn180618385,LOCLPAR
bn160630936,LOCLPAR
bn160806065,LOCLPAR
bn230209187,LOCLPAR
bn131002539,LOCLPAR
bn151106957,LOCLPAR
bn140104132,LOCLPAR
bn151206363,LOCLPAR
bn120523168,LOCLPAR
bn230903109,LOCLPAR
bn171205642,LOCLPAR
bn180420612,LOCLPAR
bn110712566,LOCLPAR
bn151007630,LOCLPAR
bn100520503,LOCLPAR
bn210417494,LOCLPAR
bn150417817,LOCLPAR
bn160322527,LOCLPAR
bn181105904,LOCLPAR
bn171225119,LOCLPAR
bn170716717,LOCLPAR
bn120811959,LOCLPAR
bn170908533,LOCLPAR
bn131118137,LOCLPAR
bn150823626,LOCLPAR
bn230717628,LOCLPAR
bn160615209,LOCLPAR
bn150713951,LOCLPAR
bn120318242,LOCLPAR
bn170920230,LOCLPAR
bn150912260,LOCLPAR
bn230102401,LOCLPAR
bn170617115,LOCLPAR
bn120527573,LOCLPAR
bn120315732,LOCLPAR
bn220708338,LOCLPAR
bn220101373,LOCLPAR
bn220719587,LOCLPAR
bn150608303,LOCLPAR
bn150613619,LOCLPAR
bn130816390,LOCLPAR
bn150714116,LOCLPAR
bn151210329,LOCLPAR
bn220821349,LOCLPAR
bn170927689,LOCLPAR
bn141229808,LOCLPAR
bn151216140,LOCLPAR
bn110605811,LOCLPAR
bn211116363,LOCLPAR
bn170103867,LOCLPAR
bn161030278,LOCLPAR
bn190713480,LOCLPAR
